,store_name,branch,area,tel,address,latitude,longitude,category,review_cnt,big_cate,mean_score,store,user,score,lifestyle,ratio
8469,마음담은초밥,,경기고양시덕양구,031-964-4485,경기도 고양시 덕양구 주교동 614-5,37.656147,126.83532,초밥,1,"돈가스,회,일식",5,129718,259207,5,점심 두둑히 먹어야 할 든든파,0.469799995
8470,버거307,,경기김포시,031-985-0307,경기도 김포시 장기동 1982-7,37.646082,126.681878,버거|수제버거전문,6,버거,3.833333333,174633,328775,3,점심 두둑히 먹어야 할 든든파,0.469399989
8471,나레초밥,,서울송파구,02-416-0377,서울특별시 송파구 잠실동 183-8,37.510885,127.08487,초밥|불초밥,5,"돈가스,회,일식",4.2,60346,366520,5,점심 두둑히 먹어야 할 든든파,0.468199998
8472,등발,,충남아산시,041-549-5455,충청남도 아산시 탕정면 명암리 939-4,36.79773,127.057938,뼈찜|보쌈,2,"족발, 보쌈",4.5,110732,286561,4,점심 두둑히 먹어야 할 든든파,0.46540001
8473,나루스시,,서울송파구,02-423-1433,서울시 송파구 신천동 11-4 잠실푸르지오 월드마크 지하 1층 37호,37.51744,127.103578,초밥|일식,1,"돈가스,회,일식",3,60388,764772,3,점심 두둑히 먹어야 할 든든파,0.462399989
8474,안다미로,,경기구리시,031-551-5552,경기도 구리시 수택동 531-4 101호,37.601882,127.14463,스시|연어초밥,5,"돈가스,회,일식",4.4,264460,935813,4,점심 두둑히 먹어야 할 든든파,0.460599989
8475,스시카야,,경기수원시장안구,031-252-4400,경기도 수원시 장안구 조원동 898-1 메가플러스 2층,37.302141,127.009208,회전초밥|스시,3,"돈가스,회,일식",3.666666667,242399,159993,5,점심 두둑히 먹어야 할 든든파,0.457599998
8476,정화순대,,경남통영시,055-644-3668,경상남도 통영시 중앙동 69-7,34.845367,128.42415,순대|족발,4,"족발, 보쌈",4.25,349034,213564,4,점심 두둑히 먹어야 할 든든파,0.455900013
8477,오븐에꾸운닭,,대구달서구,053-522-5992,대구광역시 달서구 본리동 1198-9,35.841485,128.530384,치킨,1,치킨,4,293114,194231,4,점심 두둑히 먹어야 할 든든파,0.455799997
8478,애플하우스,,서울서초구,02-595-1629,서울시 서초구 반포동 978,37.501775,126.990152,무침군만두|즉석떡볶이,39,분식,3.564102564,267510,624827,3,점심 두둑히 먹어야 할 든든파,0.45570001
8479,싱싱종합어시장,안양점,경기안양시만안구,031-441-1114,경기도 안양시 만안구 안양동 674-163,37.398762,126.924093,대하|횟집,1,"돈가스,회,일식",3,255453,172339,3,점심 두둑히 먹어야 할 든든파,0.45570001
8480,스시153,,서울송파구,02-403-2215,서울특별시 송파구 장지동 883,37.479365,127.143023,스시|연어초밥,1,"돈가스,회,일식",3,241182,854073,3,점심 두둑히 먹어야 할 든든파,0.454299986
8481,양쉐프,,서울동작구,070-7677-8249,서울특별시 동작구 흑석동 190-34,37.507306,126.959104,치킨스테이크|양념치킨,2,치킨,3,270041,5311,3,점심 두둑히 먹어야 할 든든파,0.451400012
8482,원할머니보쌈,,경기군포시,031-391-5382,경기도 군포시 산본동 1130,37.360018,126.932591,보쌈|족발,1,"족발, 보쌈",3,313649,52427,3,점심 두둑히 먹어야 할 든든파,0.451200008
8483,스시미세기,,서울서대문구,02-333-2146,서울시 서대문구 창천동 91-6,37.560416,126.933337,스시|떠먹는초밥,3,"돈가스,회,일식",4.666666667,241693,68122,4,점심 두둑히 먹어야 할 든든파,0.450500011
8484,만족오향족발,,서울중구,02-753-4755,서울특별시 중구 태평로2가 318-1,37.563258,126.976018,족발|떡만두국,35,"족발, 보쌈",4,134200,67868,4,점심 두둑히 먹어야 할 든든파,0.449999988
8485,순옥이네명가,,제주제주시,064-712-3434,제주특별자치도 제주시 도두1동 2615-5,33.50545,126.465112,전복물회|전복뚝배기,24,"돈가스,회,일식",2.875,237971,256163,3,점심 두둑히 먹어야 할 든든파,0.449999988
8486,남도분식,석촌호수점,서울송파구,02-417-8848,서울특별시 송파구 송파동 49-5 1층,37.509296,127.110842,떡볶이|상추튀김,6,분식,3.833333333,63315,179647,4,점심 두둑히 먹어야 할 든든파,0.449600011
8487,광동수산,광진직영점,서울광진구,02-458-1818,서울특별시 광진구 구의동 252-79,37.538697,127.084761,생선회|횟집,1,"돈가스,회,일식",5,34846,504746,5,점심 두둑히 먹어야 할 든든파,0.449299991
8488,미도리스시,,서울강서구,070-7798-5101,서울특별시 강서구 마곡동 793-9,37.561046,126.838589,초밥|고등어,2,"돈가스,회,일식",4,156594,132954,5,점심 두둑히 먹어야 할 든든파,0.448300004
8489,스시사쿠,,인천남동구,070-7786-1118,인천광역시 남동구 구월동 1535,37.442,126.709,스시|일식,1,"돈가스,회,일식",4,241782,359239,4,점심 두둑히 먹어야 할 든든파,0.444999993
8490,스시진,구리점,경기구리시,031-563-9565,경기도 구리시 교문동 229-15,37.59877,127.136192,스시|연어초밥,2,"돈가스,회,일식",4,242362,358471,4,점심 두둑히 먹어야 할 든든파,0.444999993
8491,육대장,,경기용인시기흥구,031-285-6920,경기도 용인시 기흥구 중동 1042-11,37.2612,127.161458,육개장|보쌈,1,"족발, 보쌈",4,318239,127124,4,점심 두둑히 먹어야 할 든든파,0.444900006
8492,신불떡볶이,,서울성북구,02-916-5999,서울특별시 성북구 하월곡동 18-50,37.604179,127.04282,떡볶이|튀김,1,분식,4,250363,175469,4,점심 두둑히 먹어야 할 든든파,0.443199992
8493,전망 좋은 횟집,,충남서산시,041-662-4464,충청남도 서산시 부석면 간월도리 26-6,36.606426,126.41183,횟집|굴밥,0,"돈가스,회,일식",4,343549,247421,5,점심 두둑히 먹어야 할 든든파,0.442699999
8494,우리돈까스,,경기가평군,031-585-6347,경기도 가평군 조종면 현리 265-11,37.818694,127.348536,돈까스,2,"돈가스,회,일식",4,306283,130739,4,점심 두둑히 먹어야 할 든든파,0.440600008
8495,스시해나루,,서울동대문구,02-966-8100,서울특별시 동대문구 회기동 16-68,37.591983,127.052144,스시|커플초밥,13,"돈가스,회,일식",3.384615385,242573,230662,5,점심 두둑히 먹어야 할 든든파,0.440499991
8496,유성장옥,,대전유성구,042-825-1894,대전광역시 유성구 장대동 191-7 유성시장내,36.35775,127.333941,김밥|국수,1,분식,5,316796,96524,5,점심 두둑히 먹어야 할 든든파,0.43900001
8497,미쓰족발,홍대점,서울마포구,02-336-2111,서울특별시 마포구 동교동 164-12,37.555772,126.923798,마늘족발|족발,4,"족발, 보쌈",4,160270,318030,4,점심 두둑히 먹어야 할 든든파,0.43900001
8498,다전식당,,서울중구,02-2273-9005,서울특별시 중구 산림동 207-1 청계상가 바 301,37.56805,126.995368,오겹살|돈까스,7,"돈가스,회,일식",4.285714286,76633,4629,4,점심 두둑히 먹어야 할 든든파,0.43810001
8499,스시마이우,강남CGV점,서울강남구,02-555-4034,서울특별시 강남구 역삼동 619-4,37.501899,127.027002,회전초밥|스시,5,"돈가스,회,일식",4.4,241617,27424,4,점심 두둑히 먹어야 할 든든파,0.435900003
8500,더돈까스,,인천연수구,032-811-7368,인천광역시 연수구 송도동 168-3 홈플러스 2층 식당가,37.380133,126.656435,돈까스,2,"돈가스,회,일식",3.5,89365,369062,3,점심 두둑히 먹어야 할 든든파,0.435799986
8501,순옥이네명가,,제주제주시,064-712-3434,제주특별자치도 제주시 도두1동 2615-5,33.50545,126.465112,전복물회|전복뚝배기,24,"돈가스,회,일식",2.875,237971,159780,5,점심 두둑히 먹어야 할 든든파,0.435799986
8502,쉑쉑버거,,서울강남구,080-731-2027,서울특별시 강남구 역삼동 809-13 1층,37.502858,127.025704,버거|수제버거,55,버거,3.581818182,239920,7226,1,점심 두둑히 먹어야 할 든든파,0.435799986
8503,뚱보할매김밥,,경남통영시,055-645-2619,경상남도 통영시 중앙동 129-3,34.843867,128.423651,충무김밥|김밥집,15,분식,3.4,116900,130768,4,점심 두둑히 먹어야 할 든든파,0.435699999
8504,댓짱돈까스,대치점,서울강남구,02-591-4827,서울특별시 강남구 대치동 903-7,37.503165,127.056769,돈까스|우동,2,"돈가스,회,일식",3.5,88734,697977,4,점심 두둑히 먹어야 할 든든파,0.435699999
8505,바르다김선생,,서울광진구,02-6369-4516,서울특별시 광진구 구의동 54-1,37.551349,127.090547,갈비만두|김밥,2,분식,4.5,165071,67485,5,점심 두둑히 먹어야 할 든든파,0.435699999
8506,김밥수니,,서울서대문구,02-393-8001,서울특별시 서대문구 대신동 50-7,37.563264,126.943453,김밥,2,분식,2.5,51370,2109,3,점심 두둑히 먹어야 할 든든파,0.435699999
8507,마포궁중족발,,서울마포구,02-718-7087,서울시 마포구 공덕동 256-10,37.544796,126.95384,족발|순대국,3,"족발, 보쌈",3,130888,279652,5,점심 두둑히 먹어야 할 든든파,0.435699999
8508,마호의테이블,,서울강남구,010-5180-5505,서울 강남구 논현동 13-18 2층,37.51588,127.022406,카레|돈가스,2,"돈가스,회,일식",4.5,131377,514754,5,점심 두둑히 먹어야 할 든든파,0.435699999
8509,스시산,,서울성북구,02-766-3730,서울 성북구 성북동1가 65,37.58967,127.004411,스시|회덮밥,4,"돈가스,회,일식",3.75,241788,745537,3,점심 두둑히 먹어야 할 든든파,0.435699999
8510,사보텐,,서울용산구,02-2012-0442,서울특별시 용산구 한강로3가 40-999,37.529557,126.964155,돈카츠|돈까스,1,"돈가스,회,일식",3,204373,180541,3,점심 두둑히 먹어야 할 든든파,0.435699999
8511,스시바,,서울중구,02-310-5280,서울특별시 중구 충무로1가 54,37.560364,126.980937,스시|회덮밥,2,"돈가스,회,일식",4.5,241709,150353,5,점심 두둑히 먹어야 할 든든파,0.435699999
8512,오늘은회,,제주서귀포시,064-738-2400,제주특별자치도 서귀포시 하예동 1829-4,33.23526,126.368364,횟집|고등어회,3,"돈가스,회,일식",5,289358,90679,5,점심 두둑히 먹어야 할 든든파,0.435000002
8513,이한스시,,서울영등포구,02-2637-4989,서울특별시 영등포구 당산동1가 256-184,37.521938,126.896208,스시|일식,10,"돈가스,회,일식",3.6,329560,328775,4,점심 두둑히 먹어야 할 든든파,0.434899986
8514,바르다김선생,,경기용인시수지구,031-272-1928,경기도 용인시 수지구 풍덕천동 1080-15,37.321874,127.094704,갈비만두|비빔면,1,분식,5,165160,469245,5,점심 두둑히 먹어야 할 든든파,0.434799999
8515,웅골손두부,,경기안성시,031-673-1554,경기도 안성시 일죽면 송천리 428-2,37.086094,127.468742,순두부|보쌈,2,"족발, 보쌈",2,310439,214671,3,점심 두둑히 먹어야 할 든든파,0.432799995
8516,더돈까스,,인천연수구,032-811-7368,인천광역시 연수구 송도동 168-3 홈플러스 2층 식당가,37.380133,126.656435,돈까스,2,"돈가스,회,일식",3.5,89365,192285,4,점심 두둑히 먹어야 할 든든파,0.432000011
8517,스시나마,,서울관악구,02-885-3572,서울시 관악구 신림동 1641-9 2F,37.479323,126.932253,회전초밥|스시,1,"돈가스,회,일식",4,241299,215042,4,점심 두둑히 먹어야 할 든든파,0.431699991
8518,수사,,서울강서구,02-2667-9913,서울특별시 강서구 등촌동 689 강서NC백화점 9층,37.559963,126.840348,초밥뷔페|뷔페,1,"돈가스,회,일식",2,235090,250495,2,점심 두둑히 먹어야 할 든든파,0.430400014
8519,본 북촌족발,,경기시흥시,031-434-6288,경기도 시흥시 정왕동 1831-11,37.347726,126.743948,족발,1,"족발, 보쌈",5,182172,113904,5,점심 두둑히 먹어야 할 든든파,0.42930001
8520,KFC,코엑스몰점,서울강남구,,서울특별시 강남구 삼성동 159 코엑스몰 B1,37.512523,127.058821,버거|프랜차이즈,1,버거,5,9160,469245,5,점심 두둑히 먹어야 할 든든파,0.428799987
8521,신전떡볶이,,경남창원시마산회원구,055-231-4066,경상남도 창원시 마산회원구 내서읍 삼계리 24-3,35.233936,128.503863,떡볶이,1,분식,4,252113,190080,4,점심 두둑히 먹어야 할 든든파,0.427899987
8522,장그미돈까스,,경기수원시권선구,050-4109-3901,경기도 수원시 권선구 권선동 1249-4,37.253934,127.029337,돈까스,0,"돈가스,회,일식",4.5,337806,623554,4,점심 두둑히 먹어야 할 든든파,0.42750001
8523,삼소라,,충북제천시,043-643-5233,충청북도 제천시 중앙로1가 77,37.136623,128.21135,치즈돈까스|돈까스,3,"돈가스,회,일식",3.333333333,210477,399068,3,점심 두둑히 먹어야 할 든든파,0.427100003
8524,가츠시,,서울마포구,010-3714-5237,서울특별시 마포구 서교동 464-40,37.554887,126.916691,김치나베|돈까스,4,"돈가스,회,일식",4.25,15246,697977,4,점심 두둑히 먹어야 할 든든파,0.426200002
8525,장군통닭,,대구수성구,053-784-7633,대구광역시 수성구 지산2동 1194-15,35.821644,128.630579,옛날통닭,0,치킨,5,337792,148970,5,점심 두둑히 먹어야 할 든든파,0.425700009
8526,바스버거,,서울중구,02-722-6653,서울특별시 중구 무교동 11 광일빌딩 지하 1층,37.568116,126.979702,수제버거|하와이안,4,버거,3.75,166208,69456,4,점심 두둑히 먹어야 할 든든파,0.425599992
8527,예돈,,경기성남시분당구,031-714-4016,경기도 성남시 분당구 정자2동 141-9,37.365951,127.115212,옛날돈까스|돈까스,5,"돈가스,회,일식",4.2,285039,708493,4,점심 두둑히 먹어야 할 든든파,0.425300002
8528,정초밥,,경기하남시,031-792-6272,경기도 하남시 망월동 966-1,37.5693,127.184,초밥,0,"돈가스,회,일식",5,348727,328956,5,점심 두둑히 먹어야 할 든든파,0.425199986
8529,오마일,,서울용산구,02-796-0258,서울특별시 용산구 한남동 258 리버티하우스 1층,37.533577,127.00868,김치볶음밥|떡볶이,5,분식,3.2,291776,85663,3,점심 두둑히 먹어야 할 든든파,0.424800009
8530,돈까스 담다,,경기용인시기흥구,031-265-0902,경기도 용인시 기흥구 보정동 1207-2,37.320742,127.112574,돈까스|치즈돈까스,5,"돈가스,회,일식",3.6,97776,305856,4,점심 두둑히 먹어야 할 든든파,0.423400015
8531,엘더버거,,서울성동구,02-462-5612,서울특별시 성동구 성수동1가 668-124,37.546277,127.043019,수제버거,2,버거,4,278324,226057,5,점심 두둑히 먹어야 할 든든파,0.421999991
8532,도라지식당,,제주제주시,064-721-3142,제주특별자치도 제주시 오라3동 2112,33.492822,126.505928,갈치조림|한치물회,5,"돈가스,회,일식",3.6,95031,90749,4,점심 두둑히 먹어야 할 든든파,0.421900004
8533,삼구족발,대연점,부산남구,051-628-0039,부산광역시 남구 대연5동 1418-3,35.136305,129.090587,족발|주먹밥,3,"족발, 보쌈",5,209063,133659,5,점심 두둑히 먹어야 할 든든파,0.421299994
8534,배비장보쌈,해운대점,부산해운대구,051-742-7755,부산광역시 해운대구 우동 959-1,35.163326,129.14554,보쌈|대통밥,1,"족발, 보쌈",5,171257,153457,5,점심 두둑히 먹어야 할 든든파,0.42019999
8535,스시김,,충북청주시상당구,043-221-0760,충청북도 청주시 상당구 영동 100-9,36.633359,127.487708,스시|일식집,5,"돈가스,회,일식",2.4,241283,385647,4,점심 두둑히 먹어야 할 든든파,0.41929999
8536,반포치킨,,서울서초구,02-599-2825,서울시 서초구 반포본동 1050,37.501517,126.988841,마늘치킨|치킨,9,치킨,2.888888889,168905,921028,3,점심 두둑히 먹어야 할 든든파,0.41870001
8537,다모아횟집,,전남여수시,061-644-8181,전라남도 여수시 돌산읍 우두리 809-1,34.728436,127.73978,횟집|감성돔,2,"돈가스,회,일식",3,74817,178600,4,점심 두둑히 먹어야 할 든든파,0.417699993
8538,모범떡볶이1976,,경북포항시북구,054-255-1976,경상북도 포항시 북구 우현동 21-9,36.055413,129.363045,차돌박이떡볶이|떡볶이,1,분식,5,149511,666163,5,점심 두둑히 먹어야 할 든든파,0.416099995
8539,어다리횟집,,서울구로구,02-858-5060,서울특별시 구로구 구로동 1126-1,37.482602,126.900632,횟집,1,"돈가스,회,일식",4,271962,328775,4,점심 두둑히 먹어야 할 든든파,0.416000009
8540,산이네 횟집,,서울은평구,02-384-5466,서울특별시 은평구 대조동 6-21,37.610791,126.9281,해삼내장|횟집,1,"돈가스,회,일식",4,207205,132504,4,점심 두둑히 먹어야 할 든든파,0.415199995
8541,365물회전문점,,경기고양시일산서구,031-923-7517,경기도 고양시 일산서구 대화동 2033,37.683011,126.755817,물회,1,"돈가스,회,일식",4,2065,169881,4,점심 두둑히 먹어야 할 든든파,0.410899997
8542,밧개,,충남태안군,,충청남도 태안군 안면읍 중장리,36.488026,126.336242,횟집,2,"돈가스,회,일식",1.5,170138,213133,2,점심 두둑히 먹어야 할 든든파,0.41049999
8543,스시가,,서울중구,02-747-8253,서울특별시 종로구 명륜4가 101-2,37.582212,127.001373,스시|돈가스,1,"돈가스,회,일식",4,241216,213564,4,점심 두둑히 먹어야 할 든든파,0.4102
8544,돈까스클럽,,경기양평군,031-775-2350,경기도 양평군 옥천면 아신리 368-6,37.512028,127.443153,돈까스|왕돈까스,2,"돈가스,회,일식",2.5,97962,256325,4,점심 두둑히 먹어야 할 든든파,0.4102
8545,벽돌수산,,대전유성구,042-822-5243,대전광역시 유성구 봉명동 615-7,36.357813,127.344419,이자카야|횟집,2,"돈가스,회,일식",4.5,177721,45315,5,점심 두둑히 먹어야 할 든든파,0.410100013
8546,고씨네,충남대점,대전유성구,070-8286-5915,대전광역시 유성구 궁동 413-3 2층,36.362678,127.3478,카레|돈까스,3,"돈가스,회,일식",4.333333333,29023,583035,4,점심 두둑히 먹어야 할 든든파,0.409999996
8547,비어킹,,서울광진구,010-4354-4688,서울특별시 광진구 구의동212-29,37.540112,127.093668,치킨|호프,3,치킨,3.333333333,197559,87153,3,점심 두둑히 먹어야 할 든든파,0.409999996
8548,오통영,이촌점,서울용산구,02-794-2377,서울특별시 용산구 이촌동 300-3,37.516947,126.979816,전복무쇠솥밥|충무김밥,6,분식,4.166666667,295818,550554,3,점심 두둑히 먹어야 할 든든파,0.409999996
8549,너의냠냠버거,,서울성북구,070-8731-3001,서울특별시 성북구 성북동1가 115-19,37.590203,127.0038,수제버거|버거,2,버거,3.5,66745,314348,4,점심 두둑히 먹어야 할 든든파,0.409999996
8550,대왕족발,,부산동래구,051-531-4590,부산광역시 동래구 명장동 61-2,35.204392,129.102255,족발|불족발,1,"족발, 보쌈",3,86405,947671,3,점심 두둑히 먹어야 할 든든파,0.409999996
8551,소코니150,,대구남구,053-475-0150,대구광역시 남구 이천동 285-26,35.852188,128.603279,일본가정식|일식,1,"돈가스,회,일식",5,229170,385143,5,점심 두둑히 먹어야 할 든든파,0.409999996
8552,은행골,,경기부천시,032-654-4988,경기도 부천시 원미구 상3동 534-6,37.506387,126.752924,초밥|계란초밥,14,"돈가스,회,일식",3.928571429,321044,211075,5,점심 두둑히 먹어야 할 든든파,0.409999996
8553,봄에는,,서울강동구,02-475-5556,서울시 강동구 길동 388-6,37.537254,127.138824,보쌈|족발,3,"족발, 보쌈",4,185179,134807,3,점심 두둑히 먹어야 할 든든파,0.409999996
8554,사랑합니다횟집,,경기남양주시,031-572-3198,경기도 남양주시 퇴계원면 퇴계원리 300-1,37.649432,127.139836,횟집,1,"돈가스,회,일식",5,204088,292967,5,점심 두둑히 먹어야 할 든든파,0.409999996
8555,버거킹,,서울용산구,02-2012-0725,서울특별시 용산구 한강로3가 40-999,37.530061,126.963911,버거|프랜차이즈,1,버거,4,174952,49999,4,점심 두둑히 먹어야 할 든든파,0.409999996
8556,미인초밥,,경기군포시,031-398-9400,경기도 군포시 산본동 92-15,37.371496,126.940902,초밥|알탕,1,"돈가스,회,일식",3,160579,284357,3,점심 두둑히 먹어야 할 든든파,0.409999996
8557,사보텐,사당점,서울서초구,02-587-4510,서울특별시 서초구 방배동 444-3 파스텔시티 4층 401호,37.477689,126.982237,돈까스|돈카츠,2,"돈가스,회,일식",3,204401,255258,3,점심 두둑히 먹어야 할 든든파,0.409999996
8558,신토불이떡볶이,,서울광진구,,서울시 광진구 구의동 52-17,37.552505,127.09044,떡볶이|야끼만두,36,분식,3.138888889,253450,136980,4,점심 두둑히 먹어야 할 든든파,0.409999996
8559,전통길동우동집,,서울강동구,02-478-3455,서울특별시 강동구 천호동 417-3,37.540511,127.126592,우동|분식,0,분식,3.6,345443,496119,3,점심 두둑히 먹어야 할 든든파,0.409999996
8560,대선횟집,,강원속초시,033-635-3364,강원도 속초시 동명동 1-194,38.212715,128.60106,횟집|매운탕,2,"돈가스,회,일식",2.5,85377,290317,3,점심 두둑히 먹어야 할 든든파,0.409999996
8561,동대문엽기떡볶이,,서울노원구,02-935-8592,서울특별시 노원구 상계동 335,37.656094,127.063424,계란찜|떡볶이,2,분식,3,102496,131358,3,점심 두둑히 먹어야 할 든든파,0.409999996
8562,료기,,서울강남구,02-517-8589,서울특별시 강남구 논현동 216-5,37.511558,127.032262,초밥|회덮밥,1,"돈가스,회,일식",5,123750,237668,5,점심 두둑히 먹어야 할 든든파,0.409999996
8563,북천,,서울용산구,02-796-2461,서울특별시 용산구 한강로2가 153-8,37.529653,126.970084,수제돈가스|돈까스,7,"돈가스,회,일식",3.857142857,191576,229007,5,점심 두둑히 먹어야 할 든든파,0.409700006
8564,바르다김선생,,서울성동구,02-498-7340,서울특별시 성동구 성수동1가 685-696,37.545793,127.04242,김밥|분식,1,분식,4,165136,129333,4,점심 두둑히 먹어야 할 든든파,0.408600003
8565,삼춘족발,2호점,제주제주시,0504-0544-6589,제주특별자치도 제주시 삼도1동 523,33.501907,126.517934,족발|보쌈,1,"족발, 보쌈",5,211626,114879,5,점심 두둑히 먹어야 할 든든파,0.407799989
8566,바다황제,,대전중구,042-256-5665,대전광역시 중구 대흥동 458-1,36.325332,127.424485,해신탕|횟집,2,"돈가스,회,일식",3.5,164407,194919,4,점심 두둑히 먹어야 할 든든파,0.407499999
8567,순전이해녀김밥,,제주제주시,064-782-3005,제주특별자치도 제주시 조천읍 함덕리 1252-55,33.5426,126.665,전복김밥|해물라면,3,분식,4,238128,9180,4,점심 두둑히 먹어야 할 든든파,0.407400012
8568,도쿄스시,,대전서구,042-485-7576,대전광역시 서구 둔산동 1491,36.350007,127.38947,초밥,2,"돈가스,회,일식",3.5,96705,2473,4,점심 두둑히 먹어야 할 든든파,0.406399995
8569,더만족,,경남사천시,055-835-5859,경상남도 사천시 벌리동 256-6,34.940773,128.085571,족발|쟁반국수,1,"족발, 보쌈",4,89659,357677,4,점심 두둑히 먹어야 할 든든파,0.406199992
8570,미다래,,경기구리시,031-568-7179,경기도 구리시 교문동 216-3,37.6005,127.134,우동|돈까스,1,"돈가스,회,일식",4,156385,130368,4,점심 두둑히 먹어야 할 든든파,0.405400008
8571,준스시,,서울광진구,02-466-2224,서울특별시 광진구 중곡동 230-13,37.56478,127.080864,초밥|초밥전문,0,"돈가스,회,일식",5,358218,913198,5,점심 두둑히 먹어야 할 든든파,0.403299987
8572,석관동떡볶이,,서울중구,02-742-0297,서울시 종로구 명륜4가 47 1층,37.583233,127.000367,떡볶이|치즈떡볶이,12,분식,4.25,219769,138422,5,점심 두둑히 먹어야 할 든든파,0.402500004
8573,영생덕,,대구중구,053-255-5777,대구시 중구 종로2가 20,35.869409,128.59143,만두전문|만두,6,분식,3,283372,199308,4,점심 두둑히 먹어야 할 든든파,0.401300013
8574,꾸바꾸바,,경남통영시,055-648-3488,경상남도 통영시 무전동 1031-2,34.859279,128.426743,닭도리탕|치킨,7,치킨,4.571428571,58558,47392,4,점심 두둑히 먹어야 할 든든파,0.400999993
8575,돈까스클럽,,서울송파구,02-407-0400,서울특별시 송파구 거여동 178-22,37.495045,127.144943,돈까스|왕돈까스,1,"돈가스,회,일식",2,97981,397635,2,점심 두둑히 먹어야 할 든든파,0.4005
8576,보쌈1번지,,경남창원시마산합포구,055-221-6688,경상남도 창원시 마산합포구 해운동 69-16,35.181758,128.564732,보쌈|낙지보쌈,2,"족발, 보쌈",4.5,180867,129908,5,점심 두둑히 먹어야 할 든든파,0.399699986
8577,메주꽃,,경기파주시,031-944-0277,경기도 파주시 탄현면 대동리 283-3,37.813325,126.690661,한정식|돈까스,2,"돈가스,회,일식",4,142683,357530,4,점심 두둑히 먹어야 할 든든파,0.399399996
8578,인근주민,마곡시티점,서울강서구,02-2659-6009,서울특별시 강서구 마곡동 794-1,37.560093,126.838306,통닭|치킨,3,치킨,2,330140,445567,2,점심 두둑히 먹어야 할 든든파,0.397300005
8579,누구나 홀딱반한 닭,창동점,서울도봉구,02-900-5585,서울특별시 도봉구 창동 826 북한산한신휴플러스,37.655723,127.042864,오븐치킨|치킨,1,치킨,4,71063,170268,4,점심 두둑히 먹어야 할 든든파,0.396100014
8580,목포회센타,,서울관악구,02-877-0969,서울시 관악구 봉천동 913-1,37.48167,126.94609,횟집|광어회,1,"돈가스,회,일식",5,150841,247421,5,점심 두둑히 먹어야 할 든든파,0.395999998
8581,물고기초밥,,서울마포구,02-322-6609,서울특별시 마포구 서교동 396-28,37.549161,126.917205,초밥|사시미,1,"돈가스,회,일식",5,154994,284839,5,점심 두둑히 먹어야 할 든든파,0.394300014
8582,가츠애,,대전중구,042-223-8979,대전광역시 중구 은행동 72-25,36.328139,127.429213,돈가츠|초밥,2,"돈가스,회,일식",4,15250,27780,3,점심 두둑히 먹어야 할 든든파,0.39199999
8583,건도리횟집,,강원강릉시,033-644-9700,강원도 강릉시 강문동 304-3,37.799469,128.91366,횟집|모듬회,9,"돈가스,회,일식",2.888888889,22427,55264,4,점심 두둑히 먹어야 할 든든파,0.391600013
8584,빨봉분식,,대구동구,053-753-5282,대구광역시 동구 효목2동 467-2,35.874066,128.639096,치즈떡볶이,1,분식,4,200366,745622,4,점심 두둑히 먹어야 할 든든파,0.390799999
8585,쌍둥이횟집,,제주서귀포시,064-762-0478,제주도 서귀포시 서귀동 496-18,33.246625,126.562949,횟집|고등어회,18,"돈가스,회,일식",3.388888889,256540,92296,4,점심 두둑히 먹어야 할 든든파,0.390700012
8586,A Plat,,경기파주시,070-8838-0815,경기도 파주시 동패동 1936-5,37.71358,126.719424,수제버거|칠리치즈,2,버거,4.5,4560,247859,4,점심 두둑히 먹어야 할 든든파,0.390100002
8587,가빈횟집,,부산해운대구,051-746-0289,부산광역시 해운대구 중동 1028,35.158565,129.171725,횟집|맥주,2,"돈가스,회,일식",5,13572,280573,5,점심 두둑히 먹어야 할 든든파,0.389999986
8588,비밥돈까스,,경기파주시,070-8802-8080,경기도 파주시 문발동 33-4,37.729618,126.704449,돈까스,3,"돈가스,회,일식",4.333333333,196556,674425,3,점심 두둑히 먹어야 할 든든파,0.388799995
8589,족발야시장,,경기용인시수지구,031-308-4969,경기도 용인시 수지구 풍덕천동 708-4,37.3243,127.095,족발,0,"족발, 보쌈",4,354074,385366,4,점심 두둑히 먹어야 할 든든파,0.388700008
8590,명가충무김밥,,경남통영시,055-644-0072,경상남도 통영시 중앙동 54-20,34.84483,128.4247,충무김밥|꿀빵,2,분식,3.5,144770,30101,3,점심 두둑히 먹어야 할 든든파,0.388500005
8591,원할머니국수보쌈,,서울강남구,02-3445-1975,서울특별시 강남구 논현동 167-31,37.507161,127.024308,국수|보쌈,1,"족발, 보쌈",4,313440,724982,4,점심 두둑히 먹어야 할 든든파,0.386799991
8592,먹쉬돈나,,서울금천구,02-865-8089,서울특별시 금천구 가산동 459-11,37.482024,126.881692,즉석떡볶이|떡볶이,3,분식,3.666666667,141375,108338,3,점심 두둑히 먹어야 할 든든파,0.386500001
8593,미카도스시,,경기광주시,031-761-5581,경기도 광주시 경안동 24-18,37.409831,127.259699,회전초밥|스시,2,"돈가스,회,일식",3.5,161147,27806,3,점심 두둑히 먹어야 할 든든파,0.386400014
8594,아노,,서울용산구,02-313-1133,서울특별시 용산구 동자동 43-205,37.552394,126.97107,냉우동|일식,3,"돈가스,회,일식",2.666666667,258941,71245,4,점심 두둑히 먹어야 할 든든파,0.385800004
